,Ano,Mês,Valor,Variável
1240,1967.0,5.0,0.0149288226,nino12
1241,1967.0,6.0,0.0146638597,nino12
1242,1967.0,7.0,0.0146721306,nino12
1243,1967.0,8.0,0.0145729918,nino12
1244,1967.0,9.0,0.0141557945,nino12
1245,1967.0,10.0,0.0141167936,nino12
1246,1967.0,11.0,0.0140940021,nino12
1247,1967.0,12.0,0.0141159237,nino12
1248,1967.0,1.0,0.0148601088,nino3
1249,1967.0,2.0,0.0150179018,nino3
1250,1967.0,3.0,0.0147824579,nino3
1251,1967.0,4.0,0.014698482,nino3
1252,1967.0,5.0,0.0149790294,nino3
1253,1967.0,6.0,0.0151216606,nino3
1254,1967.0,7.0,0.0149183269,nino3
1255,1967.0,8.0,0.0146976137,nino3
1256,1967.0,9.0,0.0144405211,nino3
1257,1967.0,10.0,0.0144748681,nino3
1258,1967.0,11.0,0.0145103001,nino3
1259,1967.0,12.0,0.0145179534,nino3
1260,1967.0,1.0,0.0148816325,nino34
1261,1967.0,2.0,0.0148765957,nino34
1262,1967.0,3.0,0.0147735759,nino34
1263,1967.0,4.0,0.0147059629,nino34
1264,1967.0,5.0,0.0149558087,nino34
1265,1967.0,6.0,0.0151392016,nino34
1266,1967.0,7.0,0.0150553218,nino34
1267,1967.0,8.0,0.0149819301,nino34
1268,1967.0,9.0,0.0147400205,nino34
1269,1967.0,10.0,0.0148139733,nino34
1270,1967.0,11.0,0.0148602342,nino34
1271,1967.0,12.0,0.014796084,nino34
1272,1967.0,1.0,0.0148606711,nino4
1273,1967.0,2.0,0.014801939,nino4
1274,1967.0,3.0,0.0149790584,nino4
1275,1967.0,4.0,0.0150997242,nino4
1276,1967.0,5.0,0.0151074436,nino4
1277,1967.0,6.0,0.0150567658,nino4
1278,1967.0,7.0,0.0150682034,nino4
1279,1967.0,8.0,0.0150292516,nino4
1280,1967.0,9.0,0.0149804983,nino4
1281,1967.0,10.0,0.0150418211,nino4
1282,1967.0,11.0,0.0150487292,nino4
1283,1967.0,12.0,0.0150646083,nino4
1284,1967.0,1.0,0.0151821862,tsa
1285,1967.0,2.0,0.0145208132,tsa
1286,1967.0,3.0,-0.0013605442,tsa
1287,1967.0,4.0,-0.0092980009,tsa
1288,1967.0,5.0,-0.01607298,tsa
1289,1967.0,6.0,-0.0262365591,tsa
1290,1967.0,7.0,-0.0312028183,tsa
1291,1967.0,8.0,-0.0237388724,tsa
1292,1967.0,9.0,-0.0224502886,tsa
1293,1967.0,10.0,-0.0353623188,tsa
1294,1967.0,11.0,-0.0225098481,tsa
1295,1967.0,12.0,-0.0063168124,tsa
1296,1968.0,1.0,0.0150279044,rainfall
1297,1968.0,2.0,0.0098332759,rainfall
1298,1968.0,3.0,0.0298150225,rainfall
1299,1968.0,4.0,0.0144029396,rainfall
1300,1968.0,5.0,0.0269464099,rainfall
1301,1968.0,6.0,0.0170677112,rainfall
1302,1968.0,7.0,0.0218951128,rainfall
1303,1968.0,8.0,0.0116356568,rainfall
1304,1968.0,9.0,0.0518161253,rainfall
1305,1968.0,10.0,0.0050143075,rainfall
1306,1968.0,11.0,0.0226237797,rainfall
1307,1968.0,12.0,0.013159581,rainfall
1308,1968.0,1.0,0.0143942497,nino12
1309,1968.0,2.0,0.0145917017,nino12
1310,1968.0,3.0,0.0145145838,nino12
1311,1968.0,4.0,0.014434538,nino12
1312,1968.0,5.0,0.0142792002,nino12
1313,1968.0,6.0,0.0144724772,nino12
1314,1968.0,7.0,0.0148385442,nino12
1315,1968.0,8.0,0.0151527229,nino12
1316,1968.0,9.0,0.0155001175,nino12
1317,1968.0,10.0,0.0150888647,nino12
1318,1968.0,11.0,0.015056074,nino12
1319,1968.0,12.0,0.0153077871,nino12
1320,1968.0,1.0,0.0144394279,nino3
1321,1968.0,2.0,0.0143501836,nino3
1322,1968.0,3.0,0.0144580604,nino3
1323,1968.0,4.0,0.0147261316,nino3
1324,1968.0,5.0,0.0146990475,nino3
1325,1968.0,6.0,0.015098749,nino3
1326,1968.0,7.0,0.015319611,nino3
1327,1968.0,8.0,0.0152719754,nino3
1328,1968.0,9.0,0.0151954219,nino3
1329,1968.0,10.0,0.0152287041,nino3
1330,1968.0,11.0,0.0152851513,nino3
1331,1968.0,12.0,0.0154685695,nino3
1332,1968.0,1.0,0.0146988255,nino34
1333,1968.0,2.0,0.0145815603,nino34
1334,1968.0,3.0,0.0146398279,nino34
1335,1968.0,4.0,0.0148374619,nino34
1336,1968.0,5.0,0.0148903804,nino34
1337,1968.0,6.0,0.0153259019,nino34
1338,1968.0,7.0,0.0153618907,nino34
1339,1968.0,8.0,0.015259059,nino34
1340,1968.0,9.0,0.015182732,nino34
1341,1968.0,10.0,0.0151831866,nino34
1342,1968.0,11.0,0.0154569167,nino34
1343,1968.0,12.0,0.0154908963,nino34
1344,1968.0,1.0,0.0150166463,nino4
1345,1968.0,2.0,0.0150070717,nino4
1346,1968.0,3.0,0.0150220707,nino4
1347,1968.0,4.0,0.015025184,nino4
1348,1968.0,5.0,0.0149335525,nino4
1349,1968.0,6.0,0.0151779364,nino4
1350,1968.0,7.0,0.0151157872,nino4
1351,1968.0,8.0,0.0151832072,nino4
1352,1968.0,9.0,0.015176842,nino4
1353,1968.0,10.0,0.0152274572,nino4
1354,1968.0,11.0,0.0154096864,nino4
1355,1968.0,12.0,0.0154590814,nino4
1356,1968.0,1.0,-0.0015182186,tsa
1357,1968.0,2.0,-0.0116166505,tsa
1358,1968.0,3.0,-0.0117913832,tsa
1359,1968.0,4.0,-0.0004649,tsa
1360,1968.0,5.0,-0.0004344049,tsa
1361,1968.0,6.0,0.0034408602,tsa
1362,1968.0,7.0,0.0120785103,tsa
1363,1968.0,8.0,0.0118694362,tsa
1364,1968.0,9.0,0.0186016677,tsa
1365,1968.0,10.0,0.0255072464,tsa
1366,1968.0,11.0,0.0275745639,tsa
1367,1968.0,12.0,0.0242954325,tsa
1368,1969.0,1.0,0.0137232139,rainfall
1369,1969.0,2.0,0.0105225745,rainfall
1370,1969.0,3.0,0.0182150564,rainfall
1371,1969.0,4.0,0.0243983703,rainfall
1372,1969.0,5.0,0.0202933646,rainfall
1373,1969.0,6.0,0.0129107043,rainfall
1374,1969.0,7.0,0.018712311,rainfall
1375,1969.0,8.0,0.0142738128,rainfall
1376,1969.0,9.0,0.0056127022,rainfall
1377,1969.0,10.0,0.0109378761,rainfall
1378,1969.0,11.0,0.0095670159,rainfall
1379,1969.0,12.0,0.0122557451,rainfall
1380,1969.0,1.0,0.0152570357,nino12
1381,1969.0,2.0,0.0150132918,nino12
1382,1969.0,3.0,0.0155649434,nino12
1383,1969.0,4.0,0.0157933632,nino12
1384,1969.0,5.0,0.0161093864,nino12
1385,1969.0,6.0,0.0159243445,nino12
1386,1969.0,7.0,0.015538868,nino12
1387,1969.0,8.0,0.0151962028,nino12
1388,1969.0,9.0,0.0153017748,nino12
1389,1969.0,10.0,0.0157272398,nino12
1390,1969.0,11.0,0.0156740472,nino12
1391,1969.0,12.0,0.0156340513,nino12
1392,1969.0,1.0,0.0155000178,nino3
1393,1969.0,2.0,0.0154208351,nino3
1394,1969.0,3.0,0.0153976945,nino3
1395,1969.0,4.0,0.0153952498,nino3
1396,1969.0,5.0,0.0155837902,nino3
1397,1969.0,6.0,0.0154424231,nino3
1398,1969.0,7.0,0.0152487961,nino3
1399,1969.0,8.0,0.0153868477,nino3
1400,1969.0,9.0,0.0154815536,nino3
1401,1969.0,10.0,0.0155691462,nino3
1402,1969.0,11.0,0.0155636135,nino3
1403,1969.0,12.0,0.0156129669,nino3
1404,1969.0,1.0,0.0156528495,nino34
1405,1969.0,2.0,0.0157446809,nino34
1406,1969.0,3.0,0.0155314809,nino34
1407,1969.0,4.0,0.0154511235,nino34
1408,1969.0,5.0,0.0154356159,nino34
1409,1969.0,6.0,0.0153204107,nino34
1410,1969.0,7.0,0.0151946713,nino34
1411,1969.0,8.0,0.0153608615,nino34
1412,1969.0,9.0,0.0154551698,nino34
1413,1969.0,10.0,0.0155637603,nino34
1414,1969.0,11.0,0.0154625994,nino34
1415,1969.0,12.0,0.0154624203,nino34
1416,1969.0,1.0,0.0156566825,nino4
1417,1969.0,2.0,0.0157142394,nino4
1418,1969.0,3.0,0.015516713,nino4
1419,1969.0,4.0,0.0153978852,nino4
1420,1969.0,5.0,0.0153129512,nino4
1421,1969.0,6.0,0.0152358876,nino4
1422,1969.0,7.0,0.015163371,nino4
1423,1969.0,8.0,0.0152787658,nino4
1424,1969.0,9.0,0.0153997188,nino4
1425,1969.0,10.0,0.0154767398,nino4
1426,1969.0,11.0,0.0154415356,nino4
1427,1969.0,12.0,0.0153577978,nino4
1428,1969.0,1.0,0.016194332,tsa
1429,1969.0,2.0,0.0256534366,tsa
1430,1969.0,3.0,0.0172335601,tsa
1431,1969.0,4.0,0.0162715016,tsa
1432,1969.0,5.0,0.0086880973,tsa
1433,1969.0,6.0,-0.0021505376,tsa
1434,1969.0,7.0,-0.0075490689,tsa
1435,1969.0,8.0,0.0005934718,tsa
1436,1969.0,9.0,-0.0057729314,tsa
1437,1969.0,10.0,-0.0034782609,tsa
1438,1969.0,11.0,-0.0039392234,tsa
1439,1969.0,12.0,-0.0092322643,tsa
1440,1970.0,1.0,0.0205928088,rainfall
1441,1970.0,2.0,0.017566345,rainfall
1442,1970.0,3.0,0.0180407271,rainfall
1443,1970.0,4.0,0.0191912269,rainfall
1444,1970.0,5.0,0.0116349465,rainfall
1445,1970.0,6.0,0.0175873371,rainfall
1446,1970.0,7.0,0.0146131187,rainfall
1447,1970.0,8.0,0.0118578173,rainfall
1448,1970.0,9.0,0.0205301123,rainfall
1449,1970.0,10.0,0.0132110288,rainfall
1450,1970.0,11.0,0.0152867977,rainfall
1451,1970.0,12.0,0.0096723932,rainfall
1452,1970.0,1.0,0.0154991124,nino12
1453,1970.0,2.0,0.0151362556,nino12
1454,1970.0,3.0,0.0147627457,nino12
1455,1970.0,4.0,0.0149232383,nino12
1456,1970.0,5.0,0.0144540986,nino12
1457,1970.0,6.0,0.0142217001,nino12
1458,1970.0,7.0,0.0138816661,nino12
1459,1970.0,8.0,0.0139787673,nino12
1460,1970.0,9.0,0.0142366008,nino12
1461,1970.0,10.0,0.0145230323,nino12
1462,1970.0,11.0,0.0144661905,nino12
1463,1970.0,12.0,0.0145820155,nino12
1464,1970.0,1.0,0.015517793,nino3
1465,1970.0,2.0,0.0152884427,nino3
1466,1970.0,3.0,0.015067704,nino3
1467,1970.0,4.0,0.0150689855,nino3
1468,1970.0,5.0,0.014861437,nino3
1469,1970.0,6.0,0.0145488705,nino3
1470,1970.0,7.0,0.0141865735,nino3
1471,1970.0,8.0,0.0141837111,nino3
1472,1970.0,9.0,0.0144587849,nino3
1473,1970.0,10.0,0.0144201542,nino3
1474,1970.0,11.0,0.014383176,nino3
1475,1970.0,12.0,0.0144517713,nino3
1476,1970.0,1.0,0.015418628,nino34
1477,1970.0,2.0,0.015387234,nino34
1478,1970.0,3.0,0.0152584122,nino34
1479,1970.0,4.0,0.0152812707,nino34
1480,1970.0,5.0,0.0151411887,nino34
1481,1970.0,6.0,0.0149085717,nino34
1482,1970.0,7.0,0.0147153089,nino34
1483,1970.0,8.0,0.0145351303,nino34
1484,1970.0,9.0,0.0145924501,nino34
1485,1970.0,10.0,0.0145470037,nino34
1486,1970.0,11.0,0.0145590517,nino34
1487,1970.0,12.0,0.014454373,nino34
1488,1970.0,1.0,0.0153608674,nino4
1489,1970.0,2.0,0.0154065405,nino4
1490,1970.0,3.0,0.0153016511,nino4
1491,1970.0,4.0,0.0152913991,nino4
1492,1970.0,5.0,0.0152444487,nino4
1493,1970.0,6.0,0.0151832047,nino4
1494,1970.0,7.0,0.0151845194,nino4
1495,1970.0,8.0,0.0149814722,nino4
1496,1970.0,9.0,0.0148106875,nino4
1497,1970.0,10.0,0.0147660191,nino4
1498,1970.0,11.0,0.0147620868,nino4
1499,1970.0,12.0,0.0145102137,nino4
1500,1970.0,1.0,-0.0172064777,tsa
1501,1970.0,2.0,-0.0125847047,tsa
1502,1970.0,3.0,-0.0090702948,tsa
1503,1970.0,4.0,-0.0130172013,tsa
1504,1970.0,5.0,-0.0082536924,tsa
1505,1970.0,6.0,-0.0141935484,tsa
1506,1970.0,7.0,-0.0055359839,tsa
1507,1970.0,8.0,-0.0142433234,tsa
1508,1970.0,9.0,-0.01411161,tsa
1509,1970.0,10.0,-0.0226086957,tsa
1510,1970.0,11.0,-0.011254924,tsa
1511,1970.0,12.0,-0.0165208941,tsa
1512,1971.0,1.0,0.0153261194,rainfall
1513,1971.0,2.0,0.0197957953,rainfall
1514,1971.0,3.0,0.0166036882,rainfall
1515,1971.0,4.0,0.0199385043,rainfall
1516,1971.0,5.0,0.0199528296,rainfall
1517,1971.0,6.0,0.0195059557,rainfall
1518,1971.0,7.0,0.0077113519,rainfall
1519,1971.0,8.0,0.0023604554,rainfall
1520,1971.0,9.0,0.0086431346,rainfall
1521,1971.0,10.0,0.0243762201,rainfall
1522,1971.0,11.0,0.022291828,rainfall
1523,1971.0,12.0,0.0063605766,rainfall
1524,1971.0,1.0,0.0145121845,nino12
1525,1971.0,2.0,0.0144687379,nino12
1526,1971.0,3.0,0.0145953807,nino12
1527,1971.0,4.0,0.0149470773,nino12
1528,1971.0,5.0,0.014697707,nino12
1529,1971.0,6.0,0.0143668869,nino12
1530,1971.0,7.0,0.0146305272,nino12
1531,1971.0,8.0,0.0143700859,nino12
1532,1971.0,9.0,0.0143174071,nino12
1533,1971.0,10.0,0.0143706928,nino12
1534,1971.0,11.0,0.0147260202,nino12
1535,1971.0,12.0,0.0145753571,nino12
1536,1971.0,1.0,0.0143505516,nino3
1537,1971.0,2.0,0.0143444274,nino3
1538,1971.0,3.0,0.0145419563,nino3
1539,1971.0,4.0,0.0147150718,nino3
1540,1971.0,5.0,0.0147158464,nino3
1541,1971.0,6.0,0.0146004216,nino3
1542,1971.0,7.0,0.0146409687,nino3
1543,1971.0,8.0,0.0145162363,nino3
1544,1971.0,9.0,0.0146353342,nino3
1545,1971.0,10.0,0.0144505508,nino3
1546,1971.0,11.0,0.0145103001,nino3
1547,1971.0,12.0,0.0143615229,nino3
1548,1971.0,1.0,0.0142589461,nino34
1549,1971.0,2.0,0.014377305,nino34
1550,1971.0,3.0,0.0145116528,nino34
1551,1971.0,4.0,0.0146237761,nino34
1552,1971.0,5.0,0.0147486192,nino34
1553,1971.0,6.0,0.0146395036,nino34
1554,1971.0,7.0,0.0146651431,nino34
1555,1971.0,8.0,0.014687834,nino34
1556,1971.0,9.0,0.0146662353,nino34
1557,1971.0,10.0,0.0145810849,nino34
1558,1971.0,11.0,0.0146613401,nino34
1559,1971.0,12.0,0.0145341056,nino34
1560,1971.0,1.0,0.0144465301,nino4
1561,1971.0,2.0,0.0146022046,nino4
1562,1971.0,3.0,0.0146457125,nino4
1563,1971.0,4.0,0.0146737799,nino4
1564,1971.0,5.0,0.0146964284,nino4
1565,1971.0,6.0,0.0147564734,nino4
1566,1971.0,7.0,0.0147192556,nino4
1567,1971.0,8.0,0.0146947963,nino4
1568,1971.0,9.0,0.0145984239,nino4
1569,1971.0,10.0,0.014675853,nino4
1570,1971.0,11.0,0.0147992441,nino4
1571,1971.0,12.0,0.0149100175,nino4
1572,1971.0,1.0,-0.0005060729,tsa
1573,1971.0,2.0,0.0009680542,tsa
1574,1971.0,3.0,-0.0027210884,tsa
1575,1971.0,4.0,0.0041841004,tsa
1576,1971.0,5.0,0.0108601216,tsa
1577,1971.0,6.0,0.007311828,tsa
1578,1971.0,7.0,-0.0115752391,tsa
1579,1971.0,8.0,-0.0118694362,tsa
1580,1971.0,9.0,-0.0102629891,tsa
1581,1971.0,10.0,-0.0220289855,tsa
1582,1971.0,11.0,-0.0382667417,tsa
1583,1971.0,12.0,-0.0383867833,tsa
1584,1972.0,1.0,0.0105280535,rainfall
1585,1972.0,2.0,0.0205551008,rainfall
1586,1972.0,3.0,0.0077128938,rainfall
1587,1972.0,4.0,0.016240195,rainfall
1588,1972.0,5.0,0.0105187483,rainfall
1589,1972.0,6.0,0.016721294,rainfall
1590,1972.0,7.0,0.0157431201,rainfall
1591,1972.0,8.0,0.0126909192,rainfall
1592,1972.0,9.0,0.0154509369,rainfall
1593,1972.0,10.0,0.0125959404,rainfall
1594,1972.0,11.0,0.006281546,rainfall
1595,1972.0,12.0,0.0114058695,rainfall
1596,1972.0,1.0,0.0150584087,nino12
1597,1972.0,2.0,0.0155578457,nino12
1598,1972.0,3.0,0.015553401,nino12
1599,1972.0,4.0,0.0156086107,nino12
1600,1972.0,5.0,0.0156908797,nino12
1601,1972.0,6.0,0.0162807119,nino12
1602,1972.0,7.0,0.0165858867,nino12
1603,1972.0,8.0,0.0169064097,nino12
1604,1972.0,9.0,0.016168606,nino12
1605,1972.0,10.0,0.0162495466,nino12
1606,1972.0,11.0,0.016151572,nino12
1607,1972.0,12.0,0.0162998968,nino12
1608,1972.0,1.0,0.014806783,nino3
1609,1972.0,2.0,0.0149258027,nino3
1610,1972.0,3.0,0.015067704,nino3
1611,1972.0,4.0,0.0152514723,nino3
1612,1972.0,5.0,0.0153822032,nino3
1613,1972.0,6.0,0.0155569812,nino3
1614,1972.0,7.0,0.0159156359,nino3
1615,1972.0,8.0,0.0161486327,nino3
1616,1972.0,9.0,0.0160355534,nino3
1617,1972.0,10.0,0.0162500304,nino3
1618,1972.0,11.0,0.0163505718,nino3
1619,1972.0,12.0,0.0164372353,nino3
1620,1972.0,1.0,0.0147216763,nino34
1621,1972.0,2.0,0.0149390071,nino34
1622,1972.0,3.0,0.0151190914,nino34
1623,1972.0,4.0,0.0152812707,nino34
1624,1972.0,5.0,0.0154192588,nino34
1625,1972.0,6.0,0.0154961287,nino34
1626,1972.0,7.0,0.0156907556,nino34
1627,1972.0,8.0,0.0158246283,nino34
1628,1972.0,9.0,0.0158808539,nino34
1629,1972.0,10.0,0.0161033797,nino34
1630,1972.0,11.0,0.0162411279,nino34
1631,1972.0,12.0,0.0162654411,nino34
1632,1972.0,1.0,0.0149574833,nino4
1633,1972.0,2.0,0.015109638,nino4
1634,1972.0,3.0,0.015172614,nino4
1635,1972.0,4.0,0.0153126963,nino4
1636,1972.0,5.0,0.015360376,nino4
1637,1972.0,6.0,0.0153465216,nino4
1638,1972.0,7.0,0.0153325579,nino4
1639,1972.0,8.0,0.0152787658,nino4
1640,1972.0,9.0,0.0153625726,nino4
1641,1972.0,10.0,0.0154608281,nino4
1642,1972.0,11.0,0.0155317748,nino4
1643,1972.0,12.0,0.0155763572,nino4
1644,1972.0,1.0,-0.004048583,tsa
1645,1972.0,2.0,-0.0029041626,tsa
1646,1972.0,3.0,-0.0081632653,tsa
1647,1972.0,4.0,0.0013947001,tsa
1648,1972.0,5.0,-0.0013032146,tsa
1649,1972.0,6.0,0.0038709677,tsa
1650,1972.0,7.0,0.0125817816,tsa
1651,1972.0,8.0,0.0154302671,tsa
1652,1972.0,9.0,0.0147530468,tsa
1653,1972.0,10.0,0.0168115942,tsa
1654,1972.0,11.0,0.0247608329,tsa
1655,1972.0,12.0,0.0432458698,tsa
1656,1973.0,1.0,0.0102617901,rainfall
1657,1973.0,2.0,0.014792995,rainfall
1658,1973.0,3.0,0.0137248989,rainfall
1659,1973.0,4.0,0.0091244003,rainfall
1660,1973.0,5.0,0.0277409916,rainfall
1661,1973.0,6.0,0.011644949,rainfall
1662,1973.0,7.0,0.0306104357,rainfall
1663,1973.0,8.0,0.0301582894,rainfall
1664,1973.0,9.0,0.0183746639,rainfall
1665,1973.0,10.0,0.0243093627,rainfall
1666,1973.0,11.0,0.0262752475,rainfall
1667,1973.0,12.0,0.0148998024,rainfall
1668,1973.0,1.0,0.0159770586,nino12
1669,1973.0,2.0,0.015393894,nino12
1670,1973.0,3.0,0.015189815,nino12
1671,1973.0,4.0,0.0149709164,nino12
1672,1973.0,5.0,0.0147914025,nino12
1673,1973.0,6.0,0.0145054742,nino12
1674,1973.0,7.0,0.0145195848,nino12
1675,1973.0,8.0,0.0141889199,nino12
1676,1973.0,9.0,0.0143247532,nino12
1677,1973.0,10.0,0.0143852013,nino12
1678,1973.0,11.0,0.0145083251,nino12
1679,1973.0,12.0,0.014588674,nino12
1680,1973.0,1.0,0.016157702,nino3
1681,1973.0,2.0,0.0156683513,nino3
1682,1973.0,3.0,0.0153193917,nino3
1683,1973.0,4.0,0.0149030885,nino3
1684,1973.0,5.0,0.0146654497,nino3
1685,1973.0,6.0,0.0145946937,nino3
1686,1973.0,7.0,0.0143695118,nino3
1687,1973.0,8.0,0.0143409048,nino3
1688,1973.0,9.0,0.0143187629,nino3
1689,1973.0,10.0,0.0142256158,nino3
1690,1973.0,11.0,0.0141955168,nino3
1691,1973.0,12.0,0.0142291586,nino3
1692,1973.0,1.0,0.016109867,nino34
1693,1973.0,2.0,0.0158411348,nino34
1694,1973.0,3.0,0.0154367428,nino34
1695,1973.0,4.0,0.0150895015,nino34
1696,1973.0,5.0,0.0148085951,nino34
1697,1973.0,6.0,0.0147053978,nino34
1698,1973.0,7.0,0.0144867757,nino34
1699,1973.0,8.0,0.0144333279,nino34
1700,1973.0,9.0,0.0143029849,nino34
1701,1973.0,10.0,0.014138029,nino34
1702,1973.0,11.0,0.0139339558,nino34
1703,1973.0,12.0,0.0139930633,nino34
1704,1973.0,1.0,0.0156028979,nino4
1705,1973.0,2.0,0.015514505,nino4
1706,1973.0,3.0,0.0153177808,nino4
1707,1973.0,4.0,0.0151476429,nino4
1708,1973.0,5.0,0.0149862468,nino4
1709,1973.0,6.0,0.0148934489,nino4
1710,1973.0,7.0,0.0148302844,nino4
1711,1973.0,8.0,0.0147266492,nino4
1712,1973.0,9.0,0.0146249569,nino4
1713,1973.0,10.0,0.0144690014,nino4
1714,1973.0,11.0,0.0143321231,nino4
1715,1973.0,12.0,0.0142383471,nino4
1716,1973.0,1.0,0.0399797571,tsa
1717,1973.0,2.0,0.0348499516,tsa
1718,1973.0,3.0,0.0267573696,tsa
1719,1973.0,4.0,0.0353324035,tsa
1720,1973.0,5.0,0.0403996525,tsa
1721,1973.0,6.0,0.0322580645,tsa
1722,1973.0,7.0,0.0337191746,tsa
1723,1973.0,8.0,0.034421365,tsa
1724,1973.0,9.0,0.0481077614,tsa
1725,1973.0,10.0,0.0388405797,tsa
1726,1973.0,11.0,0.0303882949,tsa
1727,1973.0,12.0,0.019436346,tsa
1728,1974.0,1.0,0.016673412,rainfall
1729,1974.0,2.0,0.0106033517,rainfall
1730,1974.0,3.0,0.0116612169,rainfall
1731,1974.0,4.0,0.024964778,rainfall
1732,1974.0,5.0,0.016257394,rainfall
1733,1974.0,6.0,0.022930157,rainfall
1734,1974.0,7.0,0.0140983165,rainfall
1735,1974.0,8.0,0.0074146071,rainfall
1736,1974.0,9.0,0.014597294,rainfall
1737,1974.0,10.0,0.0032626427,rainfall
1738,1974.0,11.0,0.0165890694,rainfall
1739,1974.0,12.0,0.0192301207,rainfall
1740,1974.0,1.0,0.0146239122,nino12
1741,1974.0,2.0,0.0146853884,nino12
1742,1974.0,3.0,0.0148954835,nino12
1743,1974.0,4.0,0.0150603128,nino12
1744,1974.0,5.0,0.0151974165,nino12
1745,1974.0,6.0,0.0148420434,nino12
1746,1974.0,7.0,0.0149009493,nino12
1747,1974.0,8.0,0.0148990905,nino12
1748,1974.0,9.0,0.014809591,nino12
1749,1974.0,10.0,0.0145012695,nino12
1750,1974.0,11.0,0.0146417511,nino12
1751,1974.0,12.0,0.0144222126,nino12
1752,1974.0,1.0,0.0142794506,nino3
1753,1974.0,2.0,0.0145228693,nino3
1754,1974.0,3.0,0.0147097481,nino3
1755,1974.0,4.0,0.0148533193,nino3
1756,1974.0,5.0,0.0148334388,nino3
1757,1974.0,6.0,0.0148238097,nino3
1758,1974.0,7.0,0.0149419318,nino3
1759,1974.0,8.0,0.0150361848,nino3
1760,1974.0,9.0,0.0148910264,nino3
1761,1974.0,10.0,0.0146876444,nino3
1762,1974.0,11.0,0.0146555847,nino3
1763,1974.0,12.0,0.0146804005,nino3
1764,1974.0,1.0,0.0141161281,nino34
1765,1974.0,2.0,0.0143092199,nino34
1766,1974.0,3.0,0.0144559245,nino34
1767,1974.0,4.0,0.0145963805,nino34
1768,1974.0,5.0,0.0146014056,nino34
1769,1974.0,6.0,0.0146285212,nino34
1770,1974.0,7.0,0.0147543268,nino34
1771,1974.0,8.0,0.0149366845,nino34
1772,1974.0,9.0,0.0148989426,nino34
1773,1974.0,10.0,0.01472309,nino34
1774,1974.0,11.0,0.0146499747,nino34
1775,1974.0,12.0,0.0146992659,nino34
1776,1974.0,1.0,0.0142744195,nino4
1777,1974.0,2.0,0.0144996383,nino4
1778,1974.0,3.0,0.014651089,nino4
1779,1974.0,4.0,0.0146205369,nino4
1780,1974.0,5.0,0.0146331953,nino4
1781,1974.0,6.0,0.014693254,nino4
1782,1974.0,7.0,0.014745691,nino4
1783,1974.0,8.0,0.0148912224,nino4
1784,1974.0,9.0,0.0147682348,nino4
1785,1974.0,10.0,0.0146811569,nino4
1786,1974.0,11.0,0.014687772,nino4
1787,1974.0,12.0,0.0147021195,nino4
1788,1974.0,1.0,0.0172064777,tsa
1789,1974.0,2.0,0.0067763795,tsa
1790,1974.0,3.0,0.0068027211,tsa
1791,1974.0,4.0,0.0167364017,tsa
1792,1974.0,5.0,0.0212858384,tsa
1793,1974.0,6.0,0.0184946237,tsa
1794,1974.0,7.0,0.0291897333,tsa
1795,1974.0,8.0,0.024925816,tsa
1796,1974.0,9.0,0.0089801155,tsa
1797,1974.0,10.0,0.0063768116,tsa
1798,1974.0,11.0,0.014068655,tsa
1799,1974.0,12.0,0.0053449951,tsa
1800,1975.0,1.0,0.0175467558,rainfall
1801,1975.0,2.0,0.0193165173,rainfall
1802,1975.0,3.0,0.0186626587,rainfall
1803,1975.0,4.0,0.011042571,rainfall
1804,1975.0,5.0,0.0155321806,rainfall
1805,1975.0,6.0,0.013030618,rainfall
1806,1975.0,7.0,0.0434057261,rainfall
1807,1975.0,8.0,0.0157178562,rainfall
1808,1975.0,9.0,0.0077681506,rainfall
1809,1975.0,10.0,0.0073543177,rainfall
1810,1975.0,11.0,0.0085030684,rainfall
1811,1975.0,12.0,0.0144074142,rainfall
1812,1975.0,1.0,0.0146177051,nino12
1813,1975.0,2.0,0.0147380872,nino12
1814,1975.0,3.0,0.0150686196,nino12
1815,1975.0,4.0,0.0151437494,nino12
1816,1975.0,5.0,0.0147789098,nino12
1817,1975.0,6.0,0.014518673,nino12
1818,1975.0,7.0,0.0146651967,nino12
1819,1975.0,8.0,0.0145729918,nino12
1820,1975.0,9.0,0.0142072167,nino12
1821,1975.0,10.0,0.0139862169,nino12
1822,1975.0,11.0,0.0137850156,nino12
1823,1975.0,12.0,0.0140559976,nino12
1824,1975.0,1.0,0.0149608352,nino3
1825,1975.0,2.0,0.0147818979,nino3
1826,1975.0,3.0,0.0147488996,nino3
1827,1975.0,4.0,0.0149417978,nino3
1828,1975.0,5.0,0.0147438446,nino3
1829,1975.0,6.0,0.0145316868,nino3
1830,1975.0,7.0,0.0146114626,nino3
1831,1975.0,8.0,0.0146129709,nino3
1832,1975.0,9.0,0.0144405211,nino3
1833,1975.0,10.0,0.0143168057,nino3
1834,1975.0,11.0,0.0143650155,nino3
1835,1975.0,12.0,0.0141750096,nino3
1836,1975.0,1.0,0.014973036,nino34
1837,1975.0,2.0,0.014848227,nino34
1838,1975.0,3.0,0.0147011291,nino34
1839,1975.0,4.0,0.0148045871,nino34
1840,1975.0,5.0,0.0147540715,nino34
1841,1975.0,6.0,0.0145406622,nino34
1842,1975.0,7.0,0.0145759594,nino34
1843,1975.0,8.0,0.0144446393,nino34
1844,1975.0,9.0,0.014325688,nino34
