Year,rainfall_01,rainfall_02,rainfall_03,rainfall_04,rainfall_05,rainfall_06,rainfall_07,rainfall_08,rainfall_09,rainfall_10,rainfall_11,rainfall_12,nino12_01,nino12_02,nino12_03,nino12_04,nino12_05,nino12_06,nino12_07,nino12_08,nino12_09,nino12_10,nino12_11,nino12_12,nino3_01,nino3_02,nino3_03,nino3_04,nino3_05,nino3_06,nino3_07,nino3_08,nino3_09,nino3_10,nino3_11,nino3_12,nino34_01,nino34_02,nino34_03,nino34_04,nino34_05,nino34_06,nino34_07,nino34_08,nino34_09,nino34_10,nino34_11,nino34_12,nino4_01,nino4_02,nino4_03,nino4_04,nino4_05,nino4_06,nino4_07,nino4_08,nino4_09,nino4_10,nino4_11,nino4_12,tsa_01,tsa_02,tsa_03,tsa_04,tsa_05,tsa_06,tsa_07,tsa_08,tsa_09,tsa_10,tsa_11,tsa_12
1971,0.015326119371192434,0.019795795278304325,0.01660368824266639,0.019938504302794913,0.019952829593754336,0.01950595571188744,0.00771135192175007,0.0023604554290474872,0.008643134576806521,0.02437622014815607,0.022291828032037588,0.006360576566367861,0.014512184524474567,0.014468737923200338,0.014595380726479448,0.0149470773338419,0.014697706957830759,0.014366886866540396,0.01463052718435158,0.014370085872676549,0.014317407146215325,0.014370692782009427,0.014726020182442538,0.014575357059626462,0.014350551625250334,0.014344427431702797,0.014541956340572619,0.014715071750490777,0.014715846413152428,0.01460042157356917,0.01464096874704938,0.014516236298450431,0.014635334226226716,0.014450550786664398,0.014510300073247655,0.014361522911051217,0.014258946117636305,0.014377304964539006,0.014511652790316647,0.014623776101166507,0.01474861919119772,0.014639503596727253,0.014665143111953402,0.014687834039352306,0.014666235306804703,0.014581084919057088,0.014661340091945923,0.0145341056000729,0.014446530089766414,0.014602204635997538,0.01464571247305006,0.014673779935895389,0.014696428383234796,0.014756473408318628,0.014719255577878822,0.01469479630081862,0.014598423943325639,0.014675852997491265,0.014799244113213155,0.01491001748475415,-0.01,0.02,-0.06,0.09,0.25,0.17,-0.23,-0.2,-0.16,-0.38,-0.68,-0.79
1972,0.010528053508286115,0.020555100809925897,0.007712893772203427,0.016240194958495165,0.01051874834462144,0.01672129400165214,0.0157431201283374,0.012690919189114138,0.01545093687310598,0.012595940416655524,0.0062815460433920355,0.011405869537357427,0.01505840874951895,0.015557845674602711,0.01555340097187114,0.015608610660818157,0.015690879676188214,0.016280711942928416,0.01658588674169146,0.016906409652523647,0.01616860601786554,0.016249546608632568,0.016151571969297968,0.016299896793954126,0.014806783035301646,0.014925802700804715,0.01506770399288563,0.01525147233666049,0.015382203233230486,0.01555698116665903,0.01591563591728826,0.016148632716851772,0.016035553390965546,0.016250030396615035,0.016350571755461795,0.01643723527146708,0.01472167634020383,0.014939007092198581,0.015119091405579517,0.015281270717929332,0.015419258806915769,0.015496128713414967,0.01569075555307823,0.015824628279594823,0.015880853865495186,0.01610337972166998,0.016241127900302885,0.016265441063404468,0.014957483313343409,0.015109637994882479,0.015172614023108395,0.01531269633368474,0.015360376026220661,0.015346521613149646,0.015332557893623772,0.015278765806992771,0.015362572633925016,0.015460828148784614,0.015531774847654842,0.015576357200733509,-0.08,-0.06,-0.18,0.03,-0.03,0.09,0.25,0.26,0.23,0.29,0.44,0.89
1973,0.01026179014186512,0.014792995002584868,0.013724898936120089,0.009124400274160383,0.027740991587523807,0.011644948970074879,0.03061043574478629,0.03015828936406554,0.01837466387809979,0.024309362714946648,0.026275247474188634,0.01489980237020849,0.015977058582548134,0.015393893970090524,0.0151898149751261,0.014970916372651856,0.014791402497298442,0.01450547419965815,0.014519584798119529,0.014188919888401756,0.01432475317348378,0.014385201305767134,0.014508325081986784,0.014588673968771849,0.01615770201571332,0.01566835131183588,0.015319391698780155,0.014903088450797687,0.014665449678860812,0.014594693671814141,0.014369511849683693,0.014340904831288805,0.014318762936807504,0.014225615835420568,0.01419551675918471,0.014229158644589913,0.0161098670079064,0.01584113475177305,0.01543674279154267,0.01508950145470684,0.01480859509179039,0.014705397836472461,0.014486775730888213,0.014433327866163683,0.014302984896729045,0.014138028969042888,0.013933955777306746,0.013993063267781785,0.01560289791154593,0.015514505036545997,0.015317780776695896,0.01514764293092249,0.014986246798823865,0.014893448884440113,0.014830284445384373,0.014726649182973573,0.01462495688397145,0.01446900143735315,0.014332123065163387,0.014238347051046957,0.79,0.72,0.59,0.76,0.93,0.75,0.67,0.58,0.75,0.67,0.54,0.4
1974,0.016673412005282665,0.010603351714630362,0.011661216912769385,0.024964778006244765,0.01625739402424105,0.02293015695366003,0.014098316532839463,0.007414607053596224,0.014597293951939904,0.003262642740619902,0.0165890694289581,0.019230120668838575,0.014623912206870008,0.014685388389877154,0.014895483453951544,0.015060312768189187,0.015197416501658408,0.014842043437229835,0.014900949250792198,0.014899090546758944,0.014809590973201694,0.014501269495828795,0.014641751111298376,0.014422212604454508,0.0142794506262813,0.014522869345981603,0.014709748144502304,0.014853319324245858,0.014833438793166202,0.014823809742015305,0.01494193182891134,0.01503618478727456,0.014891026421526852,0.014687644383921408,0.014655584679738246,0.014680400462071624,0.014116128147708058,0.014309219858156027,0.01445592447698978,0.014596380492134721,0.014601405617015709,0.014628521223436384,0.014754326802485996,0.014936684519803406,0.014898942600759421,0.014723090031241127,0.014649974712029687,0.014699265890982818,0.014274419530245741,0.014499638318776114,0.014651089019479226,0.014620536902746277,0.014633195274378999,0.014693253957801019,0.014745691022523,0.014891222407440835,0.014768234763458832,0.01468115688364865,0.014687772044928554,0.014702119493368589,0.34,0.14,0.15,0.36,0.49,0.43,0.58,0.42,0.14,0.11,0.25,0.11
1975,0.017546755847143526,0.019316517318628292,0.018662658663224058,0.011042571015154977,0.015532180559234178,0.013030617955072347,0.043405726052620885,0.01571785615106915,0.007768150582611293,0.007354317653036665,0.008503068424591658,0.014407414152451488,0.014617705113403597,0.014738087152041786,0.015068619642877755,0.015143749404024031,0.014778909758702751,0.014518672993288411,0.014665196680049094,0.014572991775064319,0.014207216737188529,0.013986216902430177,0.013785015554666049,0.014055997602956354,0.014960835199734556,0.014781897931225033,0.01474889956541923,0.01494179777144911,0.014743844598869993,0.014531686752508823,0.01461146256255311,0.014612970901022364,0.014440521125045661,0.014316805680519419,0.014365015466757065,0.014175009626492109,0.014973035967277547,0.01484822695035461,0.014701129055628,0.014804587120776282,0.014754071545797052,0.014540662237109439,0.014575959421420807,0.014444639251638735,0.014325688047358773,0.014234592445328032,0.014314696004500692,0.014163918741136873,0.014925212583433283,0.015023266359327596,0.014914539794508394,0.014844157641972548,0.014796547472256472,0.014672180807628481,0.014602939621444435,0.014503679007888898,0.014301255008092546,0.014256845991057648,0.014279041127885004,0.014302315663780974,-0.13,-0.19,-0.15,-0.11,0.04,0.17,0.02,-0.02,-0.24,-0.18,-0.03,-0.34
1976,0.015672261747539724,0.029381354471824914,0.02155087117535643,0.010047787678013861,0.005688196047271306,0.008220747728302289,0.006963713923796462,0.010386003887808942,0.006295616543599812,0.01644692856951836,0.013363180607216118,0.011891512711035569,0.01460529092647077,0.014890328020517386,0.015028221198794971,0.015364260513016117,0.015603430506018375,0.015977139689432384,0.01617678669246077,0.015870140222471834,0.015838034790785143,0.015545883206383747,0.015449329709763274,0.015527516063521658,0.014184649294322586,0.01457467506303029,0.01484957464777704,0.014886498741947078,0.015068623553193754,0.015367960408743069,0.015431734491549427,0.015598454664723913,0.01560939973213199,0.015733287941054885,0.015636255773549726,0.015546784751636506,0.014156117179287967,0.014507801418439716,0.014812585682281738,0.01482650360800171,0.014906737474578397,0.015029377848553072,0.015138931467907808,0.015247747620367279,0.01534165403803913,0.01562056234024425,0.015564887795286777,0.015525067345532415,0.01448417927466156,0.014688576271552423,0.014812385412354228,0.01493999510164095,0.014923013689968068,0.014925058609698918,0.014988897113249447,0.01508764851406305,0.015107856403725224,0.015328230994849926,0.015319447098541309,0.01516056121796239,-0.41,-0.4,-0.48,-0.67,-0.7,-0.6,-0.67,-0.48,-0.32,-0.35,-0.45,-0.21
1977,0.010474800835001916,0.014130622092021365,0.01564723287567965,0.01269419693854238,0.015153808316621895,0.010445812348442454,0.003716828904112222,0.011913357400722023,0.016432626232446967,0.025512796512716283,0.007209308263893027,0.015331485191255727,0.015468076918302235,0.015089412233139324,0.015016678786199892,0.015084151806999142,0.01491008351395751,0.015139016293910736,0.015025759435303257,0.014703431283742168,0.01459655618241655,0.014820457018498365,0.014943715282898295,0.014954888970270001,0.01568369535591975,0.015507177969906635,0.015375322300090049,0.014963917383249922,0.015130219561772398,0.015196123356092198,0.015101265225191198,0.01496967974800636,0.015152806526238892,0.015344211268633126,0.015321472459486781,0.015372304582210245,0.015635711347744618,0.015443971631205674,0.015358723152885053,0.015144292672770409,0.015239331105137754,0.015336884300697379,0.015334020790947856,0.015219469156679653,0.01537003297632629,0.015518318659471743,0.015502378205747474,0.015582019169984111,0.015215649152624416,0.015185213175993003,0.015172614023108395,0.015222183177331247,0.015154868422439323,0.01520954613702816,0.015337844982552609,0.015321236316532708,0.015405025338958317,0.015391877628738579,0.015393761810731045,0.015459081410721142,-0.19,-0.0,0.0,-0.03,-0.05,-0.09,-0.14,0.01,0.03,-0.09,-0.08,-0.07
1978,0.015730839688152344,0.010958771325176631,0.01903958688666711,0.010918818064123068,0.01693215785689962,0.011898100034641724,0.023176777936561845,0.01399611219105804,0.034359127576934566,0.01545743855801888,0.0038897920621004884,0.00849875553936745,0.015176343525380803,0.015083556815121033,0.014756974502810577,0.014851721178602081,0.01461025778766092,0.014591266358254853,0.01465826278090959,0.014478785463241427,0.01469205453690644,0.01460282916213275,0.015224612186712172,0.015267836335186604,0.015328190361074573,0.015225124621530455,0.015028552571968704,0.01480355019769403,0.014727045687439455,0.014760802822709985,0.014794400906429986,0.014661338202308328,0.014793619870936324,0.014979451888237728,0.015061170872857807,0.015191807855217562,0.015561446003381928,0.01539290780141844,0.015152528393575641,0.014908690435097065,0.014944903956773734,0.014908571742353521,0.014921546222234608,0.014800947894102807,0.014825157361212803,0.014938937801760865,0.015013666869349277,0.01513209975681571,0.015436165807010278,0.01532556708376969,0.015156484383820897,0.014987913831475151,0.015112713016535459,0.015035692648104735,0.014994184202178282,0.014954928171750743,0.015017644405529464,0.01497817450846235,0.01506996199333291,0.01514989978250672,-0.19,-0.29,-0.45,-0.65,-0.64,-0.47,-0.08,-0.2,-0.35,-0.38,-0.43,-0.16
1979,0.019075107570400034,0.011685765983112183,0.013470472385296028,0.016968433478029094,0.01783394503512556,0.010912143256855064,0.0027555800496004406,0.025270758122743684,0.017755772760254387,0.033856604177252426,0.012758858426889785,0.018130678483983895,0.015499112385634301,0.015071845979084446,0.015045534817687592,0.015274864117478784,0.015316097518317475,0.015369995182440322,0.015199106913790835,0.015275915794050512,0.015434003291020218,0.015524120420747186,0.015287813990070294,0.01518793488031428,0.01504378636519843,0.015063951279601213,0.015252274977208281,0.015351010589764149,0.015309407950364817,0.015253402373642488,0.015142573883485977,0.015296159031686627,0.015585048094484358,0.015502273666804466,0.015521238793411343,0.015480602618405856,0.015127279374800054,0.015086524822695036,0.01527513068289475,0.015303187205154759,0.015201164622942418,0.01515018395475262,0.01507761768066665,0.015185535000254505,0.015404087702270884,0.015291110479977282,0.015400089786501339,0.015479505885971058,0.015264055247489606,0.015228398993770447,0.015199496755254229,0.015179588750811959,0.015154868422439323,0.015141058398967415,0.015158083958972193,0.015124810209910494,0.01520868157817931,0.01523806493017434,0.0153459880671805,0.01532581346752527,-0.16,-0.24,-0.31,0.01,0.07,0.1,0.14,0.27,0.29,0.05,0.06,-0.02
1980,0.009691986537724193,0.006047518524900913,0.012320841303794725,0.013822252684487092,0.004162094668735102,0.01516241639352999,0.012346707509062438,0.030991391280199947,0.012761961671432839,0.023172786350386436,0.02381540085286032,0.010009645413032776,0.015250828646977764,0.01513040015926737,0.015345637545159689,0.015334461714503672,0.015297358410423937,0.015152215087540997,0.014699866175746609,0.014971556940468863,0.014993241654913024,0.015016322089227417,0.015063096467019192,0.014974864333988081,0.015511867941744582,0.015294198910928704,0.01516837907524344,0.015212763016009068,0.015292609038934276,0.015367960408743069,0.015172080067982248,0.015102689826542764,0.015146718616826984,0.015009848503270678,0.015176187852996192,0.015245956873315366,0.015510031534207758,0.015375886524822696,0.015258412188896689,0.01526483335251026,0.015348378197124427,0.015397287353797154,0.015311724868314707,0.015123322380141729,0.015114622531741843,0.015092303322919626,0.015167099498218477,0.01526878413549978,0.01539313816713011,0.015390345810435854,0.015317780776695896,0.015323344940314561,0.015365645451958645,0.015330716750520246,0.015316696626837264,0.01516197190575794,0.015166228873146009,0.015253976588646504,0.015229207805168059,0.015197876242057234,-0.15,-0.34,-0.26,-0.11,-0.04,-0.08,-0.06,0.03,0.11,-0.03,-0.25,-0.59
1981,0.01412793422229796,0.01056565569533,0.013512876810433373,0.012161107303328002,0.014788048482096689,0.021757667812508326,0.017793784351295867,0.06214940294362678,0.04219130137863331,0.009039124969914153,0.028692536195493973,0.009591452680143265,0.014450113589810434,0.014726376316005199,0.015114789293258078,0.01495899685324688,0.014941315360446739,0.015033425944868638,0.014741469570583629,0.014667198086887209,0.014927127409496945,0.015052593398621687,0.015098208579995926,0.015214568698605055,0.0149134345337552,0.014799166503574594,0.01494465667000386,0.015019216412751954,0.015023826456045648,0.015075837419236586,0.014971438013407608,0.01485480740745219,0.015091927432119812,0.015137514286409066,0.015043010297046485,0.015227907200616097,0.015075864905625886,0.014910638297872342,0.014935187971600851,0.015023751993030559,0.015004879857366404,0.015056833781780243,0.014932694183551183,0.014959307290753504,0.015080567805797251,0.015069582504970182,0.01503071493922363,0.01512640457437054,0.015140350782834123,0.01509344331321594,0.015102718919529228,0.015014535348049708,0.014980977373085881,0.014983009772673394,0.01495717457967643,0.014944310544365756,0.015044177346175277,0.015110771662397039,0.01513366031806697,0.015171222653418059,-0.27,-0.47,-0.64,-0.52,-0.4,-0.22,-0.23,0.12,0.2,0.35,0.26,0.1
1982,0.018004728837387636,0.010888764432190244,0.020509606958095006,0.012213464321072273,0.016402436717242428,0.004783222746289338,0.014482816074644175,0.0031935573451818944,0.0196124461137906,0.006097397908699489,0.0104522202456442,0.02482850725429491,0.015281864114309832,0.015007436380883232,0.01480891535948844,0.01495303709354439,0.015197416501658408,0.015455787341037029,0.015580471366463504,0.01588463350121382,0.016278796426892336,0.016525208560029016,0.01720493535860001,0.01725205579784932,0.015405216443291028,0.01525966176622958,0.015235495796815312,0.015328890977963335,0.01553339343610534,0.015597076478944235,0.015514351808138984,0.01576774021922479,0.01626080603920614,0.016541837900931354,0.016671408594795177,0.01687042741624952,0.015332937251496733,0.015143262411347518,0.015336431827554306,0.015412769641281895,0.015517401189703775,0.015556531766514742,0.015473370307405034,0.01564930180473155,0.01602274855693099,0.016285146265265553,0.016297954799884072,0.016441991719204727,0.015215649152624416,0.015190611403215185,0.015290898044550064,0.015413858096668053,0.015439417412290409,0.015472960514184866,0.015337844982552609,0.015342471571302677,0.01541563851521664,0.015561601985774979,0.015510542072743487,0.015507057870271656,0.03,-0.2,-0.21,-0.35,-0.37,-0.45,-0.44,-0.57,-0.31,-0.11,-0.28,-0.17
1983,0.001736037149064883,0.005789031535412717,0.019703922880485482,0.009157718376361283,0.010815139934667728,0.013243797798918112,0.02864521586445109,0.03737850597056373,0.02117034444491869,0.026181370844810526,0.005915548103194396,0.025098309017449433,0.016883294228644492,0.01648885713951119,0.016736498262866904,0.01724754457900258,0.017658486005009584,0.017976756924417105,0.017917195376476056,0.017399181129751085,0.016433062999529856,0.016133478418570907,0.015716181768386458,0.015487565336085496,0.016868712005403675,0.01647997421226529,0.016135978477904617,0.016086487682141177,0.016210949530470427,0.016112587636896852,0.015791709942403927,0.015719372917938824,0.015402410812127119,0.015034165795297037,0.014782708710417512,0.014878946861763576,0.01646405557332846,0.016272340425531915,0.016005171587476733,0.015796308167726876,0.015751852437475126,0.015556531766514742,0.015189097293832391,0.01513463376561678,0.01499543099093577,0.014706049417779043,0.014627243952197212,0.014733436985653837,0.015463058081935384,0.015444328082657655,0.015366169694558396,0.015291399120425092,0.015328759471792764,0.015251692437373232,0.015168658136829863,0.015108883768833018,0.014975191700496165,0.01487740067147199,0.014831093275580187,0.014862041025203635,0.33,0.37,-0.14,-0.25,-0.45,-0.45,-0.31,-0.08,0.04,-0.08,0.06,0.39
1984,0.014271716440165295,0.018363346544890573,0.010525720639647195,0.015864176376513595,0.017146568794379913,0.012550963306419378,0.019865809659910152,0.017439600111080256,0.02891715395450083,0.01647367154280213,0.00854562632461464,0.009989410280796186,0.015145308058048736,0.014896183438535679,0.015039763611390053,0.015262944598073806,0.014853866190276899,0.014822245246784443,0.015032693334442758,0.015022283416065804,0.015265044663845793,0.015059847660500543,0.01523163460930752,0.015101374970869262,0.014996385699219072,0.015230880812313644,0.01516837907524344,0.015057925733403378,0.014833438793166202,0.014692068001649636,0.014865215749221035,0.015018047049292323,0.015024960428588825,0.014851786105099338,0.01467979878082001,0.014548036195610322,0.014898770622914857,0.015160283687943261,0.015035498935589215,0.014958002531354276,0.014950356311373068,0.01486464224919005,0.015027451854742064,0.015089388223716579,0.015023809929222929,0.014870775347912526,0.014570417052616027,0.01449423932295671,0.014892941853523158,0.014936894723772713,0.014876903969504229,0.014854806248602371,0.014886127709802187,0.014930326897242052,0.01498361002432061,0.014992089867598186,0.015065403698691925,0.01496226284999019,0.014841709663035864,0.014830056718836627,0.68,0.65,0.79,0.5,0.26,0.46,0.55,0.77,0.84,0.59,0.31,0.25
1985,0.014362245984748433,0.017130148199207305,0.013234892245644121,0.006915886071129389,0.021844690806815746,0.02010552402270365,0.02208736256811516,0.0175229103026937,0.014063767126211107,0.021621693899927793,0.011652353026292273,0.02640010252467,0.014865988852060133,0.014714665479968615,0.014901254660249086,0.014547773433775151,0.014379142123640632,0.014670459120036427,0.014505716999840523,0.014522265299467376,0.014611248236953457,0.014711643090315559,0.014859446211754132,0.015121350334587344,0.014605330204889378,0.014827947457490533,0.014821609347122093,0.014748251168191997,0.014783042058874585,0.014766530724465016,0.014699981116041922,0.014739935066898021,0.014732740776817244,0.014797072198040027,0.014837190437851483,0.014812764728532926,0.014664549152232531,0.014882269503546099,0.014851595501610547,0.014711442050068217,0.014781333318793721,0.014809730382735708,0.014938268164209472,0.014959307290753504,0.014859212087157396,0.014984379437659756,0.015053445699056103,0.015018196107912319,0.01496824022331345,0.014904505360439631,0.014828515051641728,0.01480688751876817,0.014801816897994457,0.014809156283749968,0.015015332557893625,0.015055795631908094,0.01502825758178779,0.015121379434711816,0.01513366031806697,0.01518188408887373,0.32,0.52,0.14,0.15,0.24,0.04,0.27,0.1,0.02,0.27,0.24,0.29
1986,0.014223789034209518,0.015880794416681023,0.014342118902008084,0.013303442235930243,0.012839431432643437,0.01369680496709036,0.03928303652104814,0.0004443210219383505,0.015173502923727003,0.028695210333484874,0.027390264454790748,0.016653513830712886,0.015275657020843417,0.01522994226557834,0.014947424310629407,0.014845761418899591,0.014647736003447993,0.014630862739145642,0.014921750948210709,0.01525417587593754,0.01553684767277856,0.015451577801958648,0.015498486667930703,0.015647368245830143,0.01476530745256971,0.014977608417853401,0.015095669293540575,0.015107694859955207,0.014967830084610518,0.015035742106951383,0.015183882541780757,0.01529011311902588,0.015378059174479488,0.015508352989811057,0.015636255773549726,0.015697198690797075,0.014921621498103377,0.014893617021276596,0.015057790260919962,0.015138813550964051,0.01507030811255841,0.015139201581461753,0.015200245255148966,0.015394795631542927,0.015534630818391824,0.01565464356716842,0.01571832042415598,0.01576996019067471,0.015161864602774208,0.015131230903771203,0.015156484383820897,0.015089075594458465,0.015139060145225373,0.015193741274398757,0.015258538648620071,0.015400868521920094,0.015436864867733291,0.015455524262627229,0.015494617491559974,0.015443089257537637,0.2,0.47,0.38,0.28,0.26,0.41,0.19,0.21,0.3,0.14,-0.17,0.02
1987,0.015523154262343969,0.015568455971049456,0.013079409353473865,0.013860330515573834,0.01058181038505682,0.003757294747781597,0.004421744730754195,0.021327409053040824,0.01378633317683213,0.006190998315192682,0.010920357145896994,0.013166326041940684,0.015927401834816828,0.015815484067407574,0.01613052160162517,0.01603771335939735,0.016146864634930945,0.015937543308541597,0.016051976507949716,0.01594260661618175,0.016095145745181005,0.016394631846209647,0.01603219078517707,0.015674002064120916,0.0158199722706104,0.015852549416897874,0.015845139351093163,0.015760223408079185,0.015757378921845866,0.01576318562984008,0.015921537154187516,0.01609421950290506,0.01619992694508706,0.015964302215305304,0.01586023620855605,0.015847612629957646,0.015847081943238424,0.01586950354609929,0.01586585080415956,0.015703163097018812,0.015593734154094447,0.015710284992586896,0.015908140798751427,0.01607347876004592,0.01610788537179247,0.01594433399602386,0.01583197422331835,0.01573578909600369,0.015414651987070194,0.015503708582101637,0.015511336448145898,0.015429831006612786,0.015439417412290409,0.015536179964702473,0.015544041450777202,0.015576059373772337,0.015670354745416434,0.015699503025867055,0.015706945240673505,0.015656317966651033,0.02,0.08,0.16,0.04,0.28,0.42,0.5,0.43,0.32,0.42,0.63,0.39
1988,0.014362245984748433,0.029402895054282265,0.012514017018309289,0.012123029472241262,0.018773569437612724,0.030524688890665383,0.017580173494737693,0.009886142738128299,0.023603226770242007,0.0149092076057016,0.0193127750304289,0.027796326648994656,0.01542462726403734,0.015124544741249078,0.014924339485439246,0.0149470773338419,0.01479764886659629,0.014432880834691708,0.014373972916189963,0.014355592593934567,0.014493711800658204,0.014515778019586506,0.014704952914656498,0.014795086060525353,0.01570739568890943,0.015311467483278267,0.015235495796815312,0.015035806121602565,0.01463185185599973,0.014256747468267425,0.014180672268907563,0.014389272132574772,0.014617070497990993,0.014365440264572139,0.014322640789863977,0.014349489795918371,0.015709976692107306,0.015381560283687944,0.015269557851562063,0.015084022332900484,0.014699547999803716,0.014425347317555322,0.014353000195089323,0.014552097413651708,0.014643532156174975,0.014206191422891227,0.01411580185596654,0.014169613923582042,0.015597519456560908,0.015482115673212917,0.01532853386955423,0.015142318627607579,0.01496516909587193,0.014856570871638174,0.01484614571217088,0.01499739868129068,0.014890286290429567,0.014484913095825312,0.01441174597108096,0.014424922171521175,0.63,0.66,0.77,0.59,0.71,0.73,0.46,0.5,0.3,0.37,0.14,0.19
1989,0.015549780598986068,0.022456057211787003,0.011882662244042178,0.017649074708704592,0.03500573864567962,0.024582300743464704,0.03364370990791236,0.004387670091641212,0.0291092236117632,0.02481747920733827,0.02778179713500217,0.014845842017577585,0.015077030029918188,0.015212376011523464,0.01518404376882856,0.015131829884619055,0.014653982372745839,0.014657260326406164,0.014810808561978658,0.015029530055436795,0.014824283027738598,0.015030830612985125,0.015182477651140091,0.015074741152578487,0.014474978373446147,0.014724336023393158,0.014715341204633291,0.01482013990654464,0.01488383552745782,0.015121660633276818,0.015012746671702389,0.015018047049292323,0.015073663703884091,0.015009848503270678,0.014934046842178543,0.015011311128224876,0.014173255335679355,0.01442836879432624,0.014600818091639637,0.014678567319230075,0.014824952155588392,0.014941518862226126,0.014971712048159194,0.014970618676228554,0.015040837292195226,0.015001420051121843,0.01495683996976809,0.015154880486596389,0.014419637814841308,0.014521231227664834,0.014704854483770895,0.014817536125397992,0.01494409139292,0.014835497721465639,0.014904303690388074,0.014944310544365756,0.015060097110562764,0.015073644459295328,0.015022188249782365,0.015219199112968573,0.41,0.23,0.35,0.29,0.33,0.31,0.26,0.39,0.21,0.28,-0.06,-0.25
1990,0.012477101350487794,0.010231776667241082,0.0140971155567701,0.011251999086132055,0.01542497509049403,0.011898100034641724,0.024372998733287615,0.020077756178839213,0.0048657646506466345,0.007488032519455513,0.009950037025373022,0.011284458743937893,0.015064615842985362,0.015341195207925894,0.015160958943638399,0.014970916372651856,0.015035010899914422,0.015033425944868638,0.01483854415853667,0.01500779013732382,0.014802244945933239,0.014820457018498365,0.014971804973279683,0.015134667243732731,0.015103037197672626,0.015265417957012768,0.015090076233409588,0.015223822821909474,0.015365404321799949,0.015276313980662605,0.015284203569068074,0.015296159031686627,0.015317180080360407,0.015192228193468375,0.015145920226643985,0.01520985752791683,0.015241533750742654,0.015319148936170212,0.015252839357564003,0.015281270717929332,0.015293854651131093,0.015221569381143264,0.015334020790947856,0.015338238704167678,0.01534165403803913,0.015381993751775064,0.015280753297380848,0.015399773331738682,0.015355488982234964,0.015438929855435475,0.015419935158850064,0.015328669243629472,0.015254987511461001,0.015267497300002635,0.015369567516125622,0.015443339031460031,0.015420945103345803,0.015487347579571552,0.015478692910376459,0.015523050023455161,-0.34,0.13,0.32,0.35,-0.06,0.08,-0.11,-0.13,-0.07,0.1,0.17,0.22
1991,0.014830869509649383,0.012051955884887127,0.014568275836073915,0.01632111034955449,0.020318589428279542,0.018373437791456816,0.037146927955466404,0.015384615384615385,0.008323018481369243,0.010616960393656567,0.00322588882174198,0.009301415784752154,0.015089444216851015,0.01520652059350517,0.015259069450696586,0.015167588442833986,0.015134952808679953,0.015257805436583095,0.015615140862161021,0.0155512880901482,0.01569111424541608,0.01575625680087051,0.015744271458767847,0.015793854246429404,0.015310415111332314,0.01521936843074727,0.015162786015112449,0.015290181657311911,0.015438199604665618,0.01562571598771938,0.015732697573411385,0.015610546490045403,0.015438938268598566,0.015617780803929676,0.015787593905310756,0.01591981132075472,0.01549289337781637,0.01542127659574468,0.015291849176892813,0.015412769641281895,0.0154247111615151,0.015523584646642137,0.01565731166912851,0.015677580268419172,0.01552327924307696,0.015739846634478843,0.015900166502815772,0.016111671137384886,0.01554911336169572,0.015514505036545997,0.01544144134456673,0.015461776826502254,0.015502650521146206,0.015488765376814267,0.015554615628634876,0.01556013293269486,0.015511157101541564,0.015635856391978405,0.015622014141028092,0.015634995095739693,0.12,0.06,0.14,0.31,0.49,0.44,0.05,-0.33,-0.36,-0.36,-0.34,-0.08
1992,0.012594257231713032,0.014146777528864379,0.016386954514186636,0.010404767344452061,0.007491770403723183,0.008127481546619766,0.019289060347203082,0.027853374062760346,0.019206965726236716,0.011686679325007355,0.006060244963272533,0.01791483707346028,0.015610840068029742,0.01573350821515148,0.0159343005875088,0.016317822065414322,0.016446690361227534,0.015871549340390288,0.015379388291417915,0.015275915794050512,0.01546338740009403,0.015429815016322086,0.015294836412665642,0.01528115324433199,0.015985874601538153,0.015869817989247435,0.015750057328866345,0.015854231758232643,0.015897369850433694,0.01563144388947441,0.01529010480596733,0.01524779173040066,0.015213685620357971,0.015125355640395886,0.015085384973939573,0.015137658837119757,0.016224121383849,0.016181560283687942,0.015966161768147923,0.01591136972566037,0.015811828338067796,0.015655373126132556,0.015473370307405034,0.015326927318692628,0.015245165647862782,0.015149105367793243,0.015161416808260358,0.015234613040828763,0.015581384091605845,0.015665655398767044,0.015565101912437564,0.015515019859651367,0.015460495115242341,0.015409741063667257,0.015464735116844666,0.015422103776690062,0.015341346281408368,0.015291103791748214,0.01528759793617428,0.01535779777389228,-0.27,-0.26,-0.4,-0.57,-0.66,-0.8,-0.6,-0.66,-0.56,-0.52,-0.79,-0.36
